,AL_L,AL_R,AME_L,AMMC_L,AMMC_R,AOTU_L,AOTU_R,ATL_L,ATL_R,AVLP_L,AVLP_R,CRE_L,CRE_R,EB,FB,FLA_L,FLA_R,GNG,IB_L,IB_R,ICL_L,ICL_R,IPS_L,IPS_R,LAL_L,LAL_R,LA_L,LA_R,LH_L,LH_R,LOP_L,LOP_R,LO_L,LO_R,MB_CA_L,MB_CA_R,MB_ML_L,MB_ML_R,MB_VL_L,MB_VL_R,ME_L,ME_R,NO,OCG,PB,PLP_L,PLP_R,PRW,PVLP_L,PVLP_R,SAD,SCL_L,SCL_R,SIP_L,SIP_R,SLP_L,SLP_R,SMP_L,SMP_R,SPS_L,SPS_R,VES_L,VES_R,WED_L,WED_R
PLP_L,2.3326813103197606,2.2234327616530916,0.9366035476263257,2.003732439983546,2.0692879895068828,0.9298361524409986,0.9198917819909124,1.2908777780441416,0.8858099395018677,1.5386173926022466,1.40870228406412,0.7635916707756958,0.800928378286122,0.7900265943372303,0.839770079736122,1.5207347548044403,1.3650636702896477,1.6803015507131265,0.8256955964772779,0.8272356695095084,0.8328228770998125,0.8298225604807123,1.1220364311840823,1.127740437467633,0.8511761375478927,0.9139371796305389,1.5581005296890942,1.6474352559980634,0.9292841817029875,0.9438301338919397,0.8535704178237409,0.8703606925260047,0.8539224453768454,0.8622310675111987,0.9226817187096743,1.053738844660982,1.0636869589187297,1.2865165971630663,0.9539132485263122,1.3382942175610564,0.9677254067464531,0.9193552337634698,0.8651027338433188,1.3960464077493195,0.85628972859664,0.912607068041196,0.8776928705623547,1.4459094306934894,0.9060616666039244,0.9286496818485405,1.7259714915980138,0.8558396398780854,0.911504169290193,0.7437403057620592,0.8010241657380391,0.8253786642861962,0.8493304506297628,0.8589021697893847,0.8458083723924722,0.8957928306392909,0.8734368370635942,0.9671575454375666,1.2390871733952489,1.0801895738644645,1.0957965821533477
PLP_R,2.3218847569505128,2.213196979711475,0.9067006056497919,1.9999749308604644,2.0639589297505365,0.884756891260699,0.8723264130581422,1.270385606791594,0.8546251567488693,1.5240153298521846,1.3934829902919417,0.7245650117482477,0.7659405726313803,0.7448766466488129,0.8019872747690401,1.5007768994468493,1.3412221154044404,1.6716633663956812,0.7882447810690962,0.790054050634382,0.7983665075569055,0.7944780837719524,1.0981211543738756,1.1035776339544234,0.8141683343271723,0.8798699038354882,1.5374061259103924,1.6281828593751015,0.8982790156961433,0.9167581327514555,0.7997700549819686,0.8183574559767823,0.79479022087717,0.8067108723675163,0.880020893763322,1.0177695516269891,1.0315341969203136,1.2624497102989358,0.9250341975802261,1.316503413814488,0.9171948835818525,0.8668516848509341,0.8120722726924908,1.3710846276975426,0.8108639588103973,0.8776928705623547,0.8443304029166667,1.4321701991298557,0.870037820714252,0.8935684495996663,1.7186755875740025,0.8217988665402448,0.8809186964069272,0.7027108355947626,0.7631561300847504,0.7883568569542302,0.8155208841577819,0.8226691226595719,0.808846170929578,0.8615820409887474,0.83769751526444,0.9392088241698102,1.2199111886825187,1.05885926616973,1.073410942271258
PRW,2.3577409181552196,2.2657086388304974,1.3931451349975057,2.0017731839703723,2.059099126926135,1.4311907927685477,1.4237281190734816,1.6988633238159017,1.4504464300189948,1.8638943601950657,1.75460558177774,1.4095474307707052,1.4289486319383837,1.3960629175586179,1.4428723256702378,1.739223000870988,1.6239915328073724,1.861355770312366,1.43010089120312,1.442045486396403,1.4291796275329784,1.4221199872478114,1.5631999663828091,1.559384234469347,1.4426195800776076,1.465899655904442,1.59135758960103,1.6668725216584481,1.4755253317159382,1.491004959283822,1.4499763982218004,1.4617002785092945,1.4178830248609366,1.4341813994356412,1.360949707568197,1.4086783146421786,1.4433992418884476,1.5741333268802118,1.4149406135080616,1.6125841400147083,1.4425061839132394,1.4247637671351496,1.3856161363621933,1.5003028380161862,1.4653969103256783,1.4459094306934894,1.4321701991298557,1.7060542204930944,1.46004035280578,1.4673985974958828,1.8839821229406497,1.4228936509579437,1.4538177214173515,1.3958714004739097,1.4112515666847805,1.4250607008896006,1.4390297675492922,1.4303041858053787,1.4243348755495504,1.4584203794577295,1.445671711467999,1.5040515597637003,1.6266838383913045,1.523641994239527,1.5356790331846644
PVLP_L,2.425619435184674,2.305622607136527,0.8692750457667674,1.9972987947301406,2.093593945948127,0.961773012799679,0.975875210216638,1.326210953894241,0.8646736369494563,1.528280095699904,1.4200412979119634,0.7218667741443265,0.757430709896987,0.753717674601756,0.815041204094429,1.5462037076868727,1.4320247437874276,1.7003166291437142,0.7935112182954703,0.7874318729700974,0.8110934824324726,0.8151853834365483,1.1246574786050467,1.1486406932548439,0.8157292718212666,0.8878331683679155,1.6233255490275846,1.7093937241648725,0.9023169904848667,0.9133890704173101,0.7759490980583674,0.7974811020799623,0.8768852190615304,0.8687324659604612,0.9646145928323634,1.0545635668190807,1.1476987122118933,1.4049980535719553,1.001728747269296,1.4562754631946417,1.0225196472857592,0.9751065466701958,0.9217159629566032,1.4029519026857658,0.7490348833439598,0.9060616666039244,0.870037820714252,1.46004035280578,0.89993753433167,0.9421400037335148,1.7343517416751584,0.8526281092000193,0.9184189453172923,0.7153414838967475,0.7803620144235243,0.8106947463776347,0.8250989035736629,0.8529826928107397,0.8373670443371511,0.8716021976609729,0.8559465019898467,0.9130143151596741,1.2385217753079947,1.066261858898775,1.1087570780515703
PVLP_R,2.420246733272538,2.2981731514440615,0.8688787178946358,1.9874955040811688,2.0875195911773834,1.0014631958825166,1.0168598517401826,1.3415373921314067,0.905395258243132,1.5475215621961407,1.440660946651602,0.7615089416847625,0.8028988301244693,0.7704940429156861,0.8558434705406238,1.5440356248420746,1.441557127458683,1.7046783104052754,0.8352960053618984,0.8353210326986491,0.854911454102858,0.8593556052971948,1.1451031088285137,1.1680718856008854,0.849455278528694,0.9188410337036157,1.6384582734130597,1.7266610575174524,0.9404422681588471,0.9589608435549337,0.8154921501998872,0.8366104922230401,0.9204814365268685,0.9121444237103759,0.9601668506123626,1.0348611436782131,1.1401208367526037,1.3976845137296328,1.0059185754167077,1.448069711653353,1.0611887209959419,1.014436609786817,0.9555355030876799,1.4171557205723733,0.7917686775575203,0.9286496818485405,0.8935684495996663,1.4673985974958828,0.9421400037335148,0.9890357042131903,1.7331943130766148,0.8759183675489194,0.9491263655174991,0.7445226256308657,0.8089988084197974,0.8443059661646933,0.8683161355665493,0.8764217190983588,0.8622310525284131,0.9055525856114914,0.8919860957272873,0.9513834180247699,1.2597306020342138,1.0935213340847356,1.131833295449888
SAD,2.4484299637711655,2.35767970806224,1.5945635957220656,2.0175952190113478,2.0768801139174973,1.624765718683482,1.6216648548871055,1.9690491533956345,1.7721662299407803,2.077357775294373,1.9907173337358819,1.7404161403675826,1.7658482373427975,1.6556140992177972,1.7617907119780138,1.8761889927555697,1.8017651239141106,2.001112743867722,1.7292935131930185,1.7508953740166986,1.761613903668842,1.7554157359554503,1.8317692730634032,1.8291111326428433,1.7466849140512768,1.7581847543798994,1.6498211657788746,1.7091827096199048,1.788316534396573,1.814312122522377,1.6944485010191723,1.7132404498496432,1.6359656987834197,1.6657447087120762,1.5496246261586226,1.5693419840670872,1.648663452268299,1.7765419784288472,1.6354971762810833,1.8155241205116586,1.6303531620984673,1.6229768806696387,1.6059130247537476,1.5384899423861507,1.741398031504649,1.7259714915980138,1.7186755875740025,1.8839821229406497,1.7343517416751584,1.7331943130766148,2.0026515499173714,1.7239593356146288,1.769434626236451,1.711847764623224,1.7208211563929812,1.7443717922257176,1.7651400073386008,1.72415184110849,1.7224912260671101,1.7546323813146265,1.7435554664198534,1.8046547837774123,1.881258017686291,1.7945331623044996,1.8134256154187585
SCL_L,2.292358388235465,2.187952790060061,0.9349739870605839,2.0051715810914836,2.0625692267377302,0.8965490555374872,0.878620609190201,1.248459777491524,0.8245340679934167,1.5074649649442131,1.372352719066069,0.714669527227431,0.7523175733467226,0.7545033685258566,0.7918102444830498,1.4844406767534706,1.310683642347866,1.6650933546483835,0.784772080424375,0.7833527395394204,0.7748212870999662,0.7692657487462969,1.0852092631800874,1.0882072655031096,0.8089687818086174,0.8744499621288939,1.5212295797736748,1.6120731743971715,0.8721256953879482,0.886742093969375,0.8033374618456377,0.8182847540963258,0.7941906747662448,0.8037547277749056,0.8391394796232615,0.9729222238302344,1.0048778874533453,1.2304154350288663,0.911188533451248,1.284640742608674,0.9134765559487903,0.8633231410158397,0.7898255845425768,1.3743424417078498,0.817128713428631,0.8558396398780854,0.8217988665402448,1.4228936509579437,0.8526281092000193,0.8759183675489194,1.7239593356146288,0.8057982076089849,0.8559162535425217,0.6972128646838195,0.7551718601034877,0.7728412277583092,0.7950833411145513,0.810462122532405,0.7955983815299207,0.8545821376137245,0.8295840574435842,0.9295128000091111,1.2104262550131475,1.0380057990501466,1.0543463592046463
SCL_R,2.2954058391900505,2.1914291567879016,0.9818398327867087,2.030542996443757,2.0857401319637017,0.9752494635884089,0.9551617190683748,1.2825247269877253,0.8568118933948962,1.5346260728133454,1.4079577993826906,0.769854947838777,0.7993829296692698,0.825458506007875,0.8426501307779835,1.5003066884383158,1.3380054431934538,1.701456366924255,0.8535983720221834,0.8493054807016918,0.8252194703589615,0.8187843848121744,1.125987983704065,1.1353099433839315,0.8679466425727174,0.9269990422456224,1.5269467359648483,1.6191275703308057,0.9067750144747351,0.9179283230479933,0.8691756191747019,0.8796143316699696,0.8728091954498375,0.8809178871190052,0.856173965073024,0.9610893469148333,1.00124704720654,1.236352260447158,0.9210279173551307,1.2919980243961764,0.9838493794592593,0.9405685864178679,0.8620487211922244,1.389627006274452,0.8726615549769093,0.911504169290193,0.8809186964069272,1.4538177214173515,0.9184189453172923,0.9491263655174991,1.769434626236451,0.8559162535425217,0.9061649041436571,0.7690722102623321,0.818296573221841,0.8294594003586316,0.8457483129032355,0.8670263280594963,0.8517838190534242,0.9061806818515679,0.8852042830788717,0.9708464410462044,1.2516484206099727,1.072512199521549,1.0973914345041376
SIP_L,2.3261485058246087,2.219383069273955,0.8548083163942993,2.011723491652662,2.079278790608966,0.8014631671907321,0.7848243729390401,1.2280795123649582,0.7390593549198594,1.4518856834952558,1.320993382167809,0.5859869721808426,0.6277009392025598,0.6409550356914318,0.6613705095316786,1.4693032662302146,1.2923076854256532,1.644028792068705,0.6475669399337655,0.6287575881370888,0.6584008330547545,0.660334194726905,1.0288086383141515,1.0366021812577744,0.680898169601637,0.7678820401561149,1.5205992669301729,1.6095661702807185,0.7616004489729636,0.7635685793764452,0.6151913184228036,0.6343114857192437,0.6468217269085128,0.6462042332481803,0.7601068876421536,0.8965629855902687,0.9592587523236211,1.2213150228401182,0.8018426766618768,1.2822698360056937,0.8114931971952495,0.7471526819222498,0.6888908658277328,1.3513922605233233,0.6359743048886075,0.7437403057620592,0.7027108355947626,1.3958714004739097,0.7153414838967475,0.7445226256308657,1.711847764623224,0.6972128646838195,0.7690722102623321,0.5783161317276759,0.655739058397912,0.6598093588138827,0.6716961863852107,0.7105054039593558,0.6928705737476634,0.7416812728972388,0.7126318155205581,0.8073045803530645,1.1466771468756247,0.961475122966644,0.9957930857377657
SIP_R,2.3226268322385546,2.216717078369,0.8960026674147272,2.0123642374126,2.076921458900572,0.8695311707146366,0.8550994948323641,1.2546673357060054,0.7864960703814244,1.4741259620802232,1.3440368690780233,0.6593795700734217,0.6926677860931281,0.7181070709355346,0.7249807489659253,1.4850169582458217,1.3136783796491445,1.6532798643777213,0.7193621196065312,0.6995305210988748,0.7186509782203546,0.7195367126621167,1.0631307224463393,1.0702354919146289,0.7452884401256841,0.8222337947972108,1.5341387671141518,1.6219747554451087,0.8099653039738336,0.8105373795500893,0.6958779700095201,0.7105622794580391,0.7307638216023286,0.728559789742665,0.8140112071227252,0.9335901037492822,0.987928245725049,1.2372796175348466,0.8472357057797605,1.2972995458340222,0.8767305120096602,0.8195458691956785,0.7698757452886473,1.3699030472250386,0.7115735993623147,0.8010241657380391,0.7631561300847504,1.4112515666847805,0.7803620144235243,0.8089988084197974,1.7208211563929812,0.7551718601034877,0.818296573221841,0.655739058397912,0.7244236264683646,0.7231352030530289,0.73152461527803,0.7710485477564203,0.7544498565003502,0.7989312181391709,0.7728145462339927,0.8548562953338037,1.174134907658334,0.9947771928435217,1.029326821293693
SLP_L,2.332309797746395,2.223832383310002,0.9086079097743567,2.0239824501072534,2.0917295331059367,0.8948579910804992,0.8801800551824435,1.2551740101696331,0.7715479289998652,1.4830467507404068,1.3592310631735767,0.6592940376148413,0.6914214105181302,0.7266371988508147,0.7442150969536767,1.4871162220343368,1.3222449219292,1.6780539312588578,0.7386597643212446,0.7258772459947116,0.7241586992156859,0.7214052471117233,1.0717418570401624,1.0853242334131785,0.7686913990708603,0.8404196379630872,1.5351987667386298,1.6244152405201844,0.8231606342226322,0.826381551184442,0.7599458323395013,0.773072997438623,0.7840897554035454,0.7840210236893186,0.8118047447440931,0.9324838223891089,1.0071687766892825,1.2651411396669585,0.8726251447177691,1.32111833686412,0.9192396313776146,0.8673146063635585,0.7917288816394066,1.3735708117648822,0.759902939047309,0.8253786642861962,0.7883568569542302,1.4250607008896006,0.8106947463776347,0.8443059661646933,1.7443717922257176,0.7728412277583092,0.8294594003586316,0.6598093588138827,0.7231352030530289,0.7375030934400357,0.7442212172146084,0.7845176284695908,0.7672831047712173,0.8151752488842844,0.7905086147475119,0.8780793983499992,1.199719987871645,1.0012135082430265,1.0405316060079544
SLP_R,2.3503726760907613,2.239746686035683,0.9073250008473499,2.030518364338675,2.098600750988598,0.9246204571644974,0.9115228718536001,1.2670221435292937,0.7525202485645244,1.484363098452479,1.3692253870810174,0.651382446960046,0.6744611088172686,0.7399018201330244,0.7373127322790133,1.5003876410036068,1.3493304239087764,1.6938770833713466,0.7441869807725756,0.7272883904140225,0.722506729909916,0.721319892815671,1.0818931242941616,1.103225910738581,0.7704268339883563,0.840429974613899,1.5214876039759313,1.6128576968560264,0.8082139590766344,0.8053173149728111,0.7547189970033721,0.764651163196628,0.8081589259688678,0.8041177037092797,0.8370511583404114,0.9466118832929383,1.0259354924653525,1.2907678020013225,0.8957329351991696,1.345957035925969,0.9469475793793942,0.9013057664818166,0.8260137151619757,1.3535519353820544,0.7375502856833734,0.8493304506297628,0.8155208841577819,1.4390297675492922,0.8250989035736629,0.8683161355665493,1.7651400073386008,0.7950833411145513,0.8457483129032355,0.6716961863852107,0.73152461527803,0.7442212172146084,0.742656645412229,0.8000928133718989,0.7807274101155964,0.8153885197220772,0.7932582863371457,0.8603000946571061,1.2075645702908542,0.9945814635991632,1.0549484210352535
SMP_L,2.322270368151986,2.215848622292618,0.9328677731040995,2.007788913509216,2.0736687172082733,0.9039101734264987,0.8923238877247915,1.2759934838819993,0.8444285650596901,1.508386555975564,1.376871785237132,0.7271308107127067,0.7617664356055366,0.7649030374371435,0.8005597942007588,1.4978303422005275,1.3305464863409786,1.6686219929541817,0.7862681258760946,0.779771472343699,0.7831953125819217,0.7808262467423074,1.0964392744817466,1.1008952494027273,0.8138860936245637,0.8820103361403483,1.5496206197472708,1.6368677517159096,0.8830156950259382,0.8901808351789652,0.8084225913725034,0.8238963764952328,0.8109328254425591,0.8162007138718287,0.8574550146079629,0.9838764377171983,1.033349496874734,1.2677710225538048,0.9136459501915035,1.3243446358182853,0.9316289229735054,0.8783336375061904,0.8141853698109579,1.392583135332012,0.8188369374239656,0.8589021697893847,0.8226691226595719,1.4303041858053787,0.8529826928107397,0.8764217190983588,1.72415184110849,0.810462122532405,0.8670263280594963,0.7105054039593558,0.7710485477564203,0.7845176284695908,0.8000928133718989,0.8239109912211997,0.8095777597461121,0.861078487248513,0.8367740914537846,0.9282507784770184,1.2135535688856567,1.0439163366731459,1.0635137823403324
SMP_R,2.322181811909683,2.215724524659021,0.9240691458139021,2.0075045149599067,2.072876754622977,0.8942599262600817,0.8819856609174681,1.2675133013354343,0.8232480284947084,1.4993672168927321,1.3682612206798825,0.7059322805480154,0.7399757643512678,0.7525799800372144,0.7824058224825947,1.492700748356963,1.3256851504474971,1.6651988050340651,0.768322530839118,0.7611705853570384,0.763105335411883,0.7608429681797633,1.0854500302859227,1.0914547716348415,0.7976074249593369,0.8667990177567327,1.5443398042907643,1.631679149752688,0.8645047480295939,0.8704157097220884,0.793157590039504,0.8086222402659227,0.79738493248271,0.802242139325183,0.8518916301620668,0.9774921879823336,1.0283412429420353,1.266301681987225,0.9045994378084559,1.3233623423220204,0.9214155839887311,0.8684439236894261,0.8040018972671181,1.3855193582376202,0.8012622246688501,0.8458083723924722,0.808846170929578,1.4243348755495504,0.8373670443371511,0.8622310525284131,1.7224912260671101,0.7955983815299207,0.8517838190534242,0.6928705737476634,0.7544498565003502,0.7672831047712173,0.7807274101155964,0.8095777597461121,0.7952443477443644,0.8450984663928002,0.8206168279680803,0.911167359369836,1.2044091861934256,1.030074024154932,1.0525139143961941
SPS_L,2.3779410974124398,2.2667882380030564,0.9443781333334416,2.0168752366581004,2.0958554237607148,0.950176046449083,0.9458786089494658,1.31670767108156,0.8398200386806169,1.5101762929380151,1.394743159882831,0.7414214397455561,0.7689240081269119,0.7911825546896091,0.8217569831226568,1.526890599278893,1.377230968421438,1.7000065131079776,0.8007225275153779,0.7923290724460627,0.7986016739297888,0.7994316885365687,1.1250469771577154,1.1422627945648525,0.8350344882547119,0.9011010337430568,1.5616361532511664,1.6468081460187698,0.8854791638550987,0.886050016378774,0.8350652112305073,0.8490728763577283,0.8706820780309796,0.8677367783371237,0.9065657671906795,1.017078302807965,1.1104674911324268,1.3609948367181468,0.9706673880286488,1.4129756378897855,0.9938469000387763,0.9464115273827901,0.8721679399838456,1.3895599954469955,0.819169362496075,0.8957928306392909,0.8615820409887474,1.4584203794577295,0.8716021976609729,0.9055525856114914,1.7546323813146265,0.8545821376137245,0.9061806818515679,0.7416812728972388,0.7989312181391709,0.8151752488842844,0.8153885197220772,0.861078487248513,0.8450984663928002,0.8809598047267508,0.8582009033647154,0.9284129569739036,1.243072270218583,1.0449577202139662,1.09520845928311
SPS_R,2.3720436936810674,2.260128219956412,0.9214408818946798,2.0099145798298106,2.0901909604848745,0.9406737649779123,0.9380698775718991,1.3001092906682095,0.8192704392952208,1.499294288892185,1.3827243572448804,0.7148045720007541,0.7441124936689969,0.7656332061848693,0.7997987529127503,1.5111306551618118,1.3644846884520019,1.6897652019647875,0.7785898956341797,0.7715066094062617,0.7770385293965054,0.7783519742969693,1.1076323355662887,1.12577699098051,0.8111900733534556,0.8796325555185742,1.5740918859153998,1.6569529941699594,0.8636764955582412,0.8664126988096527,0.8234058913991181,0.8365636860435516,0.8671965449851969,0.8618541864204233,0.8826828640695081,0.9934256087264497,1.0925839257131242,1.3483107833793009,0.9522298739450732,1.403497702201199,0.9916255484360721,0.9422762099641593,0.8585475879242241,1.4021146530179065,0.7987825378188175,0.8734368370635942,0.83769751526444,1.445671711467999,0.8559465019898467,0.8919860957272873,1.7435554664198534,0.8295840574435842,0.8852042830788717,0.7126318155205581,0.7728145462339927,0.7905086147475119,0.7932582863371457,0.8367740914537846,0.8206168279680803,0.8582009033647154,0.8381219848470545,0.9089401219082038,1.2282305969309968,1.0291811076720312,1.077867904634752
VES_L,2.416091397425577,2.3017229925059226,0.9826028819326899,2.030675766666965,2.114113425396126,0.957443269592535,0.9486042845610836,1.3753890080065847,0.8616342697008982,1.5329587710284007,1.4354688694147337,0.7899131686562937,0.8049009259054533,0.8414165035678312,0.8729693226172226,1.5401492238936496,1.406132709465677,1.7514694146011514,0.8467395871820074,0.8393409733440933,0.8416185037508845,0.8406726755630387,1.1755748746997188,1.2050974575462114,0.893388092644887,0.949941276120126,1.5269920118047673,1.610403355360166,0.916899185616439,0.9092723026471642,0.8755004370496204,0.8884706679618425,0.8945009201439373,0.9010761533077494,0.9041644536438458,1.0076520498596047,1.1646187624286062,1.4388697668174282,1.050262817518769,1.498468038108613,1.0089133010077185,0.9718923732255644,0.8751150021433087,1.341855038275813,0.8508780843374902,0.9671575454375666,0.9392088241698102,1.5040515597637003,0.9130143151596741,0.9513834180247699,1.8046547837774123,0.9295128000091111,0.9708464410462044,0.8073045803530645,0.8548562953338037,0.8780793983499992,0.8603000946571061,0.9282507784770184,0.911167359369836,0.9284129569739036,0.9089401219082038,0.9668379144740238,1.2991160075843247,1.072085807977022,1.147812302911938
VES_R,2.3910758791575923,2.2843274809135803,1.216169948806823,2.054077173022822,2.122794787983521,1.2182865839425698,1.206570514608995,1.558358352068311,1.1993831838853148,1.7226743665767343,1.625228877498812,1.158303172856439,1.1815839976892082,1.1451214475939802,1.2194362404709005,1.628075427570414,1.5099830520080029,1.840959646883821,1.1969136171883423,1.2090847185597815,1.1912976687218655,1.1860409244782115,1.3986819938003876,1.4134386816906706,1.223584822769064,1.257020660816305,1.5922730852420588,1.6695265584338532,1.2486295950194446,1.2613645028733675,1.2434686959583612,1.2560136228799934,1.2081678071567636,1.2268026534846055,1.086648470163402,1.1519498835059543,1.2682437059180207,1.4822092641368516,1.22290032362791,1.536663832058319,1.2599002203676244,1.2339679048256018,1.1427712864592563,1.4530407290222367,1.2431823982998345,1.2390871733952489,1.2199111886825187,1.6266838383913045,1.2385217753079947,1.2597306020342138,1.881258017686291,1.2104262550131475,1.2516484206099727,1.1466771468756247,1.174134907658334,1.199719987871645,1.2075645702908542,1.2135535688856567,1.2044091861934256,1.243072270218583,1.2282305969309968,1.2991160075843247,1.5100917746443288,1.3378365150134963,1.3737853553624917
WED_L,2.3929547715276045,2.2881169495095794,1.0574062619296143,2.0127287039966735,2.0775582504682695,1.0902604453579485,1.086627277388074,1.4399487894542842,1.0201312803212261,1.6173120627911222,1.511339233446213,0.9406852674463437,0.9507499174658223,0.9988506691264205,0.9912638539230226,1.5913345567596793,1.4668093019037853,1.7467538059306955,0.9954044625125266,0.9811581149491747,0.9812799177167554,0.9773111420904435,1.248906966688624,1.2669410724283983,1.0139115707542166,1.0610631978098712,1.5448725352668844,1.6267953918584832,1.0575742714022116,1.0539691931499995,0.9879090221941683,1.0004296261784935,1.0153997990466008,1.0240775825244397,1.083102398914747,1.155749708024738,1.2248625785932035,1.4526280982277067,1.1375488858803906,1.5133038152072071,1.109735211343705,1.0812745738883904,1.0592208103450738,1.365671625509245,0.9857845246659596,1.0801895738644645,1.05885926616973,1.523641994239527,1.066261858898775,1.0935213340847356,1.7945331623044996,1.0380057990501466,1.072512199521549,0.961475122966644,0.9947771928435217,1.0012135082430265,0.9945814635991632,1.0439163366731459,1.030074024154932,1.0449577202139662,1.0291811076720312,1.072085807977022,1.3378365150134963,1.1974426733796866,1.2297044975036706
WED_R,2.331874858859651,2.231413597822708,1.1039736671478535,2.0335051644763062,2.0895087692235816,1.1302573771156466,1.1171015796263137,1.4239068874464786,1.0635948706276483,1.644764689182825,1.5284275688347153,0.9988311986232586,1.022543051280853,1.020962514854693,1.050676328502082,1.574666506827845,1.4361577883206693,1.7593655519014582,1.0545167308485104,1.052823096853168,1.0396499684294076,1.0338120646771165,1.2724420883364564,1.2798642792832167,1.0662488280139562,1.1104688677562198,1.5624017521793803,1.6495763292694658,1.107498752737533,1.1194188561176148,1.0646843928908418,1.0763953487247135,1.0633689242739868,1.0739857053395903,1.0263403576162964,1.101146072109084,1.157014361431859,1.3719105996466048,1.090596536709124,1.4263162676732093,1.142914855225901,1.1101648898950354,1.0588959022962328,1.4269952849600778,1.0722844512384466,1.0957965821533477,1.073410942271258,1.5356790331846644,1.1087570780515703,1.131833295449888,1.8134256154187585,1.0543463592046463,1.0973914345041376,0.9957930857377657,1.029326821293693,1.0405316060079544,1.0549484210352535,1.0635137823403324,1.0525139143961941,1.09520845928311,1.077867904634752,1.147812302911938,1.3737853553624917,1.2297044975036706,1.252686626154562
